date,NO2,SO2,CO,O3,Aerosol_Index,location
09-12-2020,0.000440083,-0.000197656,,0.120907165,-1.306044459,"Anand Vihar, Delhi"
10-12-2020,0.000314502,0.000270264,0.049325892,0.118261822,-1.404311776,"Anand Vihar, Delhi"
11-12-2020,,,,0.118980765,-1.925018668,"Anand Vihar, Delhi"
12-12-2020,,,,,,"Anand Vihar, Delhi"
13-12-2020,,,,,,"Anand Vihar, Delhi"
14-12-2020,0.000174999,0.000614719,0.036251132,0.120342155,-1.505056897,"Anand Vihar, Delhi"
15-12-2020,0.000236436,0.001513299,0.037470672,0.120690212,-1.727594852,"Anand Vihar, Delhi"
16-12-2020,,,,,,"Anand Vihar, Delhi"
17-12-2020,0.00023239,-0.000120019,0.038178662,0.118164555,-1.065432237,"Anand Vihar, Delhi"
18-12-2020,,,,,,"Anand Vihar, Delhi"
19-12-2020,0.000206967,,0.039336916,0.12346866,-1.32832849,"Anand Vihar, Delhi"
20-12-2020,0.000112461,0.00110873,,0.122283039,-1.463355659,"Anand Vihar, Delhi"
22-12-2020,,,,,,"Anand Vihar, Delhi"
23-12-2020,0.000286508,-0.000617104,0.042644475,0.122142404,-0.157548115,"Anand Vihar, Delhi"
24-12-2020,,,,,,"Anand Vihar, Delhi"
25-12-2020,0.0001447,0.001133593,0.045306154,0.117526121,-1.320686221,"Anand Vihar, Delhi"
26-12-2020,0.000328124,-0.000515868,0.048212033,0.111953586,-1.57884407,"Anand Vihar, Delhi"
27-12-2020,0.00012298,0.001930176,0.048791252,0.112826012,-0.607921302,"Anand Vihar, Delhi"
28-12-2020,0.000133689,0.001426324,0.039004657,0.116921968,-0.840354948,"Anand Vihar, Delhi"
29-12-2020,,,,,,"Anand Vihar, Delhi"
30-12-2020,0.000248996,-0.000273277,0.042850662,0.130881622,-1.621204734,"Anand Vihar, Delhi"
02-01-2021,,,0.044480868,0.11947608,-0.44253388,"Anand Vihar, Delhi"
03-01-2021,,,,,,"Anand Vihar, Delhi"
04-01-2021,,,,0.11804052,-0.378358818,"Anand Vihar, Delhi"
05-01-2021,,,0.039856628,0.122427015,-1.821420424,"Anand Vihar, Delhi"
06-01-2021,,,,0.123108849,-1.332425117,"Anand Vihar, Delhi"
07-01-2021,,,0.041808326,0.119966386,-0.618229354,"Anand Vihar, Delhi"
08-01-2021,,,,,,"Anand Vihar, Delhi"
09-01-2021,,,,,,"Anand Vihar, Delhi"
10-01-2021,0.000282376,0.000808845,0.040055643,0.112644605,-1.63010788,"Anand Vihar, Delhi"
11-01-2021,0.000182003,0.000664048,0.041355796,0.112201504,-1.704565763,"Anand Vihar, Delhi"
12-01-2021,,,,,,"Anand Vihar, Delhi"
13-01-2021,,,0.048259512,0.11131078,-0.574302971,"Anand Vihar, Delhi"
14-01-2021,,,,,,"Anand Vihar, Delhi"
15-01-2021,0.000708226,-0.000453693,0.057935692,0.108405091,-1.261382937,"Anand Vihar, Delhi"
16-01-2021,0.000438363,-0.000405383,0.047556725,0.11000313,-1.706677444,"Anand Vihar, Delhi"
17-01-2021,,,0.0558885,0.113152109,-1.466877818,"Anand Vihar, Delhi"
18-01-2021,,,0.044881269,0.111286782,-1.018049002,"Anand Vihar, Delhi"
19-01-2021,,,,,,"Anand Vihar, Delhi"
20-01-2021,0.000309368,0.000371608,0.046716671,0.112978694,-1.429348031,"Anand Vihar, Delhi"
21-01-2021,0.000196782,,0.043494823,0.112853423,-1.427102447,"Anand Vihar, Delhi"
22-01-2021,,,,0.115095951,-2.073969126,"Anand Vihar, Delhi"
23-01-2021,0.000371222,0.001301701,0.050388895,0.119436614,-0.957415104,"Anand Vihar, Delhi"
24-01-2021,,,,0.118157454,1.133989453,"Anand Vihar, Delhi"
25-01-2021,,,,,,"Anand Vihar, Delhi"
26-01-2021,0.00016404,0.00050806,0.04553872,0.116895482,-1.587693572,"Anand Vihar, Delhi"
27-01-2021,0.00021601,-0.000549482,0.041755163,0.118201096,-1.529023996,"Anand Vihar, Delhi"
28-01-2021,0.000636152,-0.00046795,0.052826244,0.126174778,-1.357469797,"Anand Vihar, Delhi"
29-01-2021,,,,,,"Anand Vihar, Delhi"
30-01-2021,,,,,,"Anand Vihar, Delhi"
01-02-2021,0.001538332,0.000443224,,0.119550869,-0.983289063,"Anand Vihar, Delhi"
02-02-2021,0.001041044,-0.000656543,,0.132024437,-0.920808494,"Anand Vihar, Delhi"
03-02-2021,,,,,,"Anand Vihar, Delhi"
04-02-2021,,,,,,"Anand Vihar, Delhi"
05-02-2021,0.000202762,0.000851259,0.043228418,0.140488952,-1.317391753,"Anand Vihar, Delhi"
06-02-2021,0.000130978,0.000670047,0.039378062,0.136071783,-1.530654793,"Anand Vihar, Delhi"
07-02-2021,0.000142785,0.001777442,0.042031748,0.130605251,-1.465871572,"Anand Vihar, Delhi"
08-02-2021,0.000524874,,0.052423336,0.128317818,-1.08138001,"Anand Vihar, Delhi"
09-02-2021,0.000682926,,,0.127089173,-0.587968647,"Anand Vihar, Delhi"
10-02-2021,0.000356897,5.98E-05,0.048406061,0.135942236,-0.891230047,"Anand Vihar, Delhi"
11-02-2021,0.000292177,-0.000335978,0.046121255,0.129443591,-1.382014409,"Anand Vihar, Delhi"
12-02-2021,,,,,,"Anand Vihar, Delhi"
13-02-2021,0.000797,5.83E-05,0.054167984,0.127798691,-1.052387834,"Anand Vihar, Delhi"
14-02-2021,0.000709442,,0.048229713,0.123827192,-0.351649844,"Anand Vihar, Delhi"
15-02-2021,0.000172677,0.00024559,0.052927583,0.137070015,-0.80578351,"Anand Vihar, Delhi"
16-02-2021,,,,,,"Anand Vihar, Delhi"
17-02-2021,0.000235944,-0.000274439,0.046414501,0.133437172,-1.074013472,"Anand Vihar, Delhi"
18-02-2021,0.000774287,-0.000867906,0.055938751,0.132519916,-0.730127573,"Anand Vihar, Delhi"
19-02-2021,0.000442531,0.00187877,0.062895283,0.125212103,-0.659692049,"Anand Vihar, Delhi"
20-02-2021,,,,,,"Anand Vihar, Delhi"
21-02-2021,,,,,,"Anand Vihar, Delhi"
22-02-2021,0.000253074,,0.050144329,0.120845065,-1.088439895,"Anand Vihar, Delhi"
23-02-2021,0.000343394,-7.47E-06,0.044767383,0.118684165,-0.891220689,"Anand Vihar, Delhi"
24-02-2021,,,,,,"Anand Vihar, Delhi"
25-02-2021,0.000226745,,,0.118855633,-0.713042736,"Anand Vihar, Delhi"
26-02-2021,0.000165213,-0.000442745,0.046677601,0.122777358,-0.942987382,"Anand Vihar, Delhi"
27-02-2021,0.000150987,0.000877486,0.042987607,0.125218143,-0.774762988,"Anand Vihar, Delhi"
01-03-2021,0.000113854,6.85E-05,0.037854853,0.125053525,-1.094367385,"Anand Vihar, Delhi"
02-03-2021,0.000108978,0.000479963,0.037881028,0.119949006,-0.992562065,"Anand Vihar, Delhi"
03-03-2021,,,,,,"Anand Vihar, Delhi"
04-03-2021,0.000592205,0.00057454,,0.124235936,-0.838626921,"Anand Vihar, Delhi"
05-03-2021,0.000100468,-8.57E-05,0.040797742,0.128095269,-0.975597739,"Anand Vihar, Delhi"
06-03-2021,0.000198732,0.000538673,0.039523799,0.126676644,-1.175504436,"Anand Vihar, Delhi"
07-03-2021,0.000159638,0.001935595,,0.124665618,-0.331488281,"Anand Vihar, Delhi"
08-03-2021,,,,,,"Anand Vihar, Delhi"
09-03-2021,,,,,,"Anand Vihar, Delhi"
11-03-2021,0.000287512,-0.000648471,0.039995945,0.130174736,-0.823685524,"Anand Vihar, Delhi"
12-03-2021,,,,0.136893243,-1.985818624,"Anand Vihar, Delhi"
13-03-2021,,,,0.128022015,-1.211351752,"Anand Vihar, Delhi"
14-03-2021,,,,,,"Anand Vihar, Delhi"
15-03-2021,0.000174257,2.92E-05,0.036301916,0.134045333,0.404411256,"Anand Vihar, Delhi"
16-03-2021,0.000169049,0.000132032,0.038273547,0.127517567,1.05966695,"Anand Vihar, Delhi"
17-03-2021,0.000272681,0.000400126,,0.126854077,0.035951048,"Anand Vihar, Delhi"
18-03-2021,,,,0.127846211,-0.487083882,"Anand Vihar, Delhi"
19-03-2021,,,,,,"Anand Vihar, Delhi"
20-03-2021,0.000205953,0.000311383,0.040788056,0.12851892,-0.392256384,"Anand Vihar, Delhi"
21-03-2021,0.000219184,-4.97E-05,0.041069642,0.124281144,-0.168796162,"Anand Vihar, Delhi"
22-03-2021,,,,0.125259995,-1.173596978,"Anand Vihar, Delhi"
23-03-2021,,,,,,"Anand Vihar, Delhi"
24-03-2021,,,,,,"Anand Vihar, Delhi"
25-03-2021,,,,0.140234137,-0.097016999,"Anand Vihar, Delhi"
26-03-2021,0.000136195,0.00205801,0.038448367,0.132056504,-0.653245509,"Anand Vihar, Delhi"
27-03-2021,,,,,,"Anand Vihar, Delhi"
28-03-2021,0.000167816,-0.000576332,,0.125543629,-0.189339949,"Anand Vihar, Delhi"
29-03-2021,,-0.000178917,,0.125397548,0.367760718,"Anand Vihar, Delhi"
30-03-2021,0.000108938,0.000685293,0.044516224,0.128081694,1.05938375,"Anand Vihar, Delhi"
01-04-2021,7.99E-05,-0.000332362,0.036992844,0.129002541,-0.116788663,"Anand Vihar, Delhi"
02-04-2021,0.000116242,-0.000355887,0.036578905,0.128541672,-0.454965611,"Anand Vihar, Delhi"
03-04-2021,0.000144236,-0.000951784,0.041645668,0.137166351,-0.502799988,"Anand Vihar, Delhi"
04-04-2021,,,,,,"Anand Vihar, Delhi"
05-04-2021,0.00020774,0.000488338,0.046755611,0.126867508,0.159917783,"Anand Vihar, Delhi"
06-04-2021,0.000225964,-0.000121407,0.053828999,0.122435533,-0.034860626,"Anand Vihar, Delhi"
07-04-2021,0.000157769,-0.000397908,0.05285409,0.124774165,0.289003462,"Anand Vihar, Delhi"
08-04-2021,0.000139396,0.000109928,,0.127810314,-0.389700949,"Anand Vihar, Delhi"
09-04-2021,,,,,,"Anand Vihar, Delhi"
10-04-2021,,,,,,"Anand Vihar, Delhi"
11-04-2021,0.000200438,0.00014072,0.041261633,0.13680737,-0.052322473,"Anand Vihar, Delhi"
12-04-2021,0.000174532,8.86E-05,0.048401824,0.135486531,-0.122549291,"Anand Vihar, Delhi"
14-04-2021,,0.000133953,,0.134947091,-0.259369254,"Anand Vihar, Delhi"
15-04-2021,0.000128679,0.000618855,,0.133986384,0.094055183,"Anand Vihar, Delhi"
16-04-2021,0.000142535,0.000282898,0.050892323,0.133191642,-0.184394346,"Anand Vihar, Delhi"
17-04-2021,0.000105524,0.000623881,0.037764633,0.135497689,-0.987767041,"Anand Vihar, Delhi"
18-04-2021,0.000106483,0.000337716,,0.136557123,-0.452055874,"Anand Vihar, Delhi"
19-04-2021,9.56E-05,0.000597094,,0.132986133,-0.482813147,"Anand Vihar, Delhi"
20-04-2021,,,,,,"Anand Vihar, Delhi"
21-04-2021,0.0001221,0.000313737,0.037426833,0.139824033,-0.640673339,"Anand Vihar, Delhi"
22-04-2021,0.000110629,-0.00013104,0.041514028,0.140287928,-1.030642481,"Anand Vihar, Delhi"
23-04-2021,0.000103747,0.000254476,0.040380499,0.14053732,-0.581737913,"Anand Vihar, Delhi"
24-04-2021,8.74E-05,-0.000200306,,0.135237545,-1.12437427,"Anand Vihar, Delhi"
25-04-2021,,,,,,"Anand Vihar, Delhi"
26-04-2021,,,,,,"Anand Vihar, Delhi"
27-04-2021,0.000183662,0.000466061,0.051191613,0.128516048,0.129468516,"Anand Vihar, Delhi"
28-04-2021,0.000165082,-0.000111105,,0.131643353,0.306013469,"Anand Vihar, Delhi"
29-04-2021,0.000124469,9.77E-05,,0.133617073,-0.049817458,"Anand Vihar, Delhi"
01-05-2021,,,,,,"Anand Vihar, Delhi"
02-05-2021,0.000113969,0.000326605,0.05346017,0.136370465,-0.415291727,"Anand Vihar, Delhi"
03-05-2021,0.000141647,3.00E-05,0.046292983,0.13683675,-0.272562736,"Anand Vihar, Delhi"
04-05-2021,,,,,,"Anand Vihar, Delhi"
05-05-2021,9.19E-05,0.000306421,,0.136228189,-0.752142072,"Anand Vihar, Delhi"
06-05-2021,,,,,,"Anand Vihar, Delhi"
07-05-2021,,,,0.13777359,-0.792806243,"Anand Vihar, Delhi"
08-05-2021,0.000149372,0.000371529,0.043447499,0.138335108,-1.460638135,"Anand Vihar, Delhi"
09-05-2021,0.000119825,0.000501166,0.04502283,0.139371036,-1.491614947,"Anand Vihar, Delhi"
10-05-2021,,,,0.139703864,-1.745474369,"Anand Vihar, Delhi"
11-05-2021,,,,,,"Anand Vihar, Delhi"
12-05-2021,,,,,,"Anand Vihar, Delhi"
13-05-2021,8.79E-05,-0.000164181,0.038865689,0.135028988,-0.586870611,"Anand Vihar, Delhi"
14-05-2021,0.000105366,0.000199409,0.041248337,0.130072325,-0.576904833,"Anand Vihar, Delhi"
15-05-2021,8.31E-05,-1.01E-05,0.039776346,0.127067294,-0.801058318,"Anand Vihar, Delhi"
16-05-2021,6.01E-05,0.000747896,,0.12719737,-0.420029879,"Anand Vihar, Delhi"
17-05-2021,,,,,,"Anand Vihar, Delhi"
18-05-2021,,,,0.123533711,-0.674666643,"Anand Vihar, Delhi"
19-05-2021,,,,0.125790386,-0.810698702,"Anand Vihar, Delhi"
20-05-2021,,,0.044830844,0.12982608,-2.163374158,"Anand Vihar, Delhi"
21-05-2021,4.59E-05,-0.000159329,,0.127877042,-1.653206229,"Anand Vihar, Delhi"
22-05-2021,5.98E-05,0.000526199,0.039757542,0.128965665,-0.902619847,"Anand Vihar, Delhi"
23-05-2021,,,,,,"Anand Vihar, Delhi"
24-05-2021,9.17E-05,0.00080159,0.036397744,0.129684383,-0.410801841,"Anand Vihar, Delhi"
25-05-2021,8.68E-05,0.000216359,0.033523187,0.128668817,-0.662530597,"Anand Vihar, Delhi"
26-05-2021,,,,,,"Anand Vihar, Delhi"
27-05-2021,,,,,,"Anand Vihar, Delhi"
28-05-2021,8.28E-05,0.000290575,0.045121882,0.128990874,-0.39869675,"Anand Vihar, Delhi"
29-05-2021,8.22E-05,0.000506248,0.043624173,0.127963379,0.174084952,"Anand Vihar, Delhi"
30-05-2021,7.18E-05,0.000495156,0.038041875,0.129113093,0.049424842,"Anand Vihar, Delhi"
01-06-2021,9.11E-05,,0.039261118,0.129666418,-1.961850405,"Anand Vihar, Delhi"
02-06-2021,0.000137507,0.000316313,0.038153281,0.128757419,-0.398214434,"Anand Vihar, Delhi"
03-06-2021,0.000246571,-8.59E-05,0.053141851,0.129455537,-0.346492708,"Anand Vihar, Delhi"
04-06-2021,,,,,,"Anand Vihar, Delhi"
05-06-2021,0.000103791,-5.53E-05,0.036772359,0.132096082,-0.660965502,"Anand Vihar, Delhi"
06-06-2021,0.000102236,-0.000384079,,0.130696744,-0.664382219,"Anand Vihar, Delhi"
07-06-2021,0.000143955,0.000193112,0.043720042,0.133756042,-0.779330671,"Anand Vihar, Delhi"
08-06-2021,,,,,,"Anand Vihar, Delhi"
09-06-2021,0.000116031,-0.000134366,0.033623666,0.127077609,0.111206234,"Anand Vihar, Delhi"
10-06-2021,0.000110783,0.000616647,0.04331182,0.129062496,0.216052624,"Anand Vihar, Delhi"
11-06-2021,0.000104745,0.000224887,,0.127698332,0.477987885,"Anand Vihar, Delhi"
12-06-2021,,,,,,"Anand Vihar, Delhi"
13-06-2021,,,,0.131224921,-0.469370271,"Anand Vihar, Delhi"
14-06-2021,0.000208437,-3.69E-05,0.043209162,0.131451532,-0.905830383,"Anand Vihar, Delhi"
15-06-2021,0.000181763,0.000391598,0.040923842,0.130437699,-0.106642961,"Anand Vihar, Delhi"
16-06-2021,9.81E-05,,0.034446117,0.130303329,-1.228129631,"Anand Vihar, Delhi"
17-06-2021,,,,0.128092542,-1.657059789,"Anand Vihar, Delhi"
18-06-2021,0.000111659,,0.038199443,0.130498856,-1.319911599,"Anand Vihar, Delhi"
19-06-2021,,,0.038822748,,,"Anand Vihar, Delhi"
20-06-2021,0.000122831,-0.000445035,0.039788309,0.131007227,-1.894354209,"Anand Vihar, Delhi"
21-06-2021,0.000110185,0.000104872,0.038218454,0.131125793,-1.743429661,"Anand Vihar, Delhi"
22-06-2021,,0.000106698,,0.127436236,-1.330192089,"Anand Vihar, Delhi"
23-06-2021,0.000120999,-8.25E-05,,0.128623817,-0.799172869,"Anand Vihar, Delhi"
24-06-2021,,,,,,"Anand Vihar, Delhi"
25-06-2021,0.000135902,0.000303915,0.042361415,0.130201638,-0.096928835,"Anand Vihar, Delhi"
26-06-2021,0.000186507,8.83E-05,0.04659226,0.130215943,-0.620865703,"Anand Vihar, Delhi"
27-06-2021,,,,0.128278434,-1.275652885,"Anand Vihar, Delhi"
28-06-2021,,,,,,"Anand Vihar, Delhi"
29-06-2021,,,,,,"Anand Vihar, Delhi"
01-07-2021,0.00011966,-0.000308281,0.035863861,0.123898372,0.259337217,"Anand Vihar, Delhi"
02-07-2021,,,,,,"Anand Vihar, Delhi"
03-07-2021,,,,0.12682341,-1.021474957,"Anand Vihar, Delhi"
04-07-2021,0.000128024,0.000412084,,0.131263345,-0.595089078,"Anand Vihar, Delhi"
05-07-2021,0.000189135,0.000208648,0.040619761,0.130798687,-0.445684533,"Anand Vihar, Delhi"
06-07-2021,0.000155908,0.000167358,0.041454993,0.127808958,0.526760161,"Anand Vihar, Delhi"
07-07-2021,0.000123135,0.000200973,0.036003895,0.128065929,0.508645713,"Anand Vihar, Delhi"
08-07-2021,,0.00031554,0.036984053,0.130915821,0.736285746,"Anand Vihar, Delhi"
09-07-2021,,,,,,"Anand Vihar, Delhi"
10-07-2021,0.000172335,-9.53E-05,0.043277015,0.128119716,-0.11592875,"Anand Vihar, Delhi"
11-07-2021,,,0.045547713,0.127680108,-1.133396387,"Anand Vihar, Delhi"
12-07-2021,,,0.042527255,0.129290402,-1.335799456,"Anand Vihar, Delhi"
13-07-2021,,,,0.126530036,-1.670010328,"Anand Vihar, Delhi"
14-07-2021,,,,,,"Anand Vihar, Delhi"
15-07-2021,,,,,,"Anand Vihar, Delhi"
16-07-2021,,,0.036960036,0.129090667,-0.984967053,"Anand Vihar, Delhi"
17-07-2021,,,0.0408631,0.131324364,-1.956375944,"Anand Vihar, Delhi"
18-07-2021,,,,0.127223507,-1.516930103,"Anand Vihar, Delhi"
19-07-2021,,,,0.125107302,-1.661755934,"Anand Vihar, Delhi"
20-07-2021,,,,,,"Anand Vihar, Delhi"
21-07-2021,,,0.037636722,0.127996549,1.119236469,"Anand Vihar, Delhi"
22-07-2021,,,,0.129238084,-1.574656725,"Anand Vihar, Delhi"
23-07-2021,,6.93E-05,0.037878823,0.127673194,-1.164090276,"Anand Vihar, Delhi"
24-07-2021,,-0.000398751,0.033270937,0.127389044,-0.985551715,"Anand Vihar, Delhi"
25-07-2021,,,,0.12461887,0.483623602,"Anand Vihar, Delhi"
26-07-2021,,,,0.123609991,-0.42566355,"Anand Vihar, Delhi"
28-07-2021,,,,0.125546262,-1.161754966,"Anand Vihar, Delhi"
29-07-2021,,,,0.129017264,-1.51691699,"Anand Vihar, Delhi"
30-07-2021,,,,,,"Anand Vihar, Delhi"
01-08-2021,,,,0.123520095,-1.434177417,"Anand Vihar, Delhi"
02-08-2021,,,0.030183755,0.128728345,-1.44448185,"Anand Vihar, Delhi"
03-08-2021,,,0.033739425,0.128307223,-0.859273791,"Anand Vihar, Delhi"
04-08-2021,,0.000179709,0.031780226,0.128375009,-0.547727525,"Anand Vihar, Delhi"
05-08-2021,,,0.034463141,0.12743485,-0.336160392,"Anand Vihar, Delhi"
06-08-2021,,,0.036804352,0.125115946,-0.331542909,"Anand Vihar, Delhi"
07-08-2021,,,,0.125570832,-1.184464498,"Anand Vihar, Delhi"
08-08-2021,,,,0.125867307,-1.704326987,"Anand Vihar, Delhi"
09-08-2021,,,,0.124530844,-1.899674654,"Anand Vihar, Delhi"
11-08-2021,0.00013548,0.000137282,0.039089493,0.127503,1.138887828,"Anand Vihar, Delhi"
12-08-2021,9.39E-05,0.000389629,0.038530995,0.127375975,0.818837106,"Anand Vihar, Delhi"
13-08-2021,8.68E-05,-0.000330612,0.036736652,0.125222236,-0.757606924,"Anand Vihar, Delhi"
14-08-2021,0.000109803,-0.000572327,,0.12658976,0.725806594,"Anand Vihar, Delhi"
15-08-2021,,,,,,"Anand Vihar, Delhi"
16-08-2021,0.000112747,0.000304005,0.041434284,0.128760615,1.144542952,"Anand Vihar, Delhi"
17-08-2021,,,0.041388154,0.126896326,0.031813427,"Anand Vihar, Delhi"
18-08-2021,0.000130486,-0.000297215,0.039831176,0.126826435,-0.402997613,"Anand Vihar, Delhi"
19-08-2021,,,,,,"Anand Vihar, Delhi"
20-08-2021,,,,0.124924438,-1.910653689,"Anand Vihar, Delhi"
21-08-2021,,,0.038078293,0.124634728,-0.553406358,"Anand Vihar, Delhi"
22-08-2021,,,0.040093283,0.123382546,-0.031116014,"Anand Vihar, Delhi"
23-08-2021,,,0.047934175,0.125184044,-1.244481564,"Anand Vihar, Delhi"
24-08-2021,,,,0.11943727,-1.585069895,"Anand Vihar, Delhi"
25-08-2021,7.12E-05,0.000452539,,0.122972943,0.405247062,"Anand Vihar, Delhi"
26-08-2021,,,,,,"Anand Vihar, Delhi"
27-08-2021,,,,,,"Anand Vihar, Delhi"
28-08-2021,,,,0.125295371,-0.420176655,"Anand Vihar, Delhi"
29-08-2021,,,0.042933956,0.12863192,-0.127864555,"Anand Vihar, Delhi"
30-08-2021,,,0.039702225,0.128464371,-0.140175939,"Anand Vihar, Delhi"
01-09-2021,,,,,,"Anand Vihar, Delhi"
02-09-2021,,,0.035062975,0.125109041,-0.280207466,"Anand Vihar, Delhi"
03-09-2021,0.000104741,-5.67E-05,0.031999204,0.124664529,-1.273896988,"Anand Vihar, Delhi"
04-09-2021,,,,,,"Anand Vihar, Delhi"
05-09-2021,,-0.000190335,0.035824329,0.126732962,-0.081749195,"Anand Vihar, Delhi"
06-09-2021,,,0.039124284,0.126537375,0.162954153,"Anand Vihar, Delhi"
07-09-2021,,,,0.122728564,-1.058996599,"Anand Vihar, Delhi"
08-09-2021,,,,,,"Anand Vihar, Delhi"
09-09-2021,,,0.036332525,0.128422931,-1.928917408,"Anand Vihar, Delhi"
10-09-2021,,,0.031740161,0.128121198,-0.685943357,"Anand Vihar, Delhi"
11-09-2021,,,,0.124146513,-0.187423927,"Anand Vihar, Delhi"
12-09-2021,,,,,,"Anand Vihar, Delhi"
13-09-2021,,,,0.123451003,-1.224716786,"Anand Vihar, Delhi"
14-09-2021,,,,0.125629894,-1.882227732,"Anand Vihar, Delhi"
15-09-2021,,,0.031904675,0.123786137,-0.764628649,"Anand Vihar, Delhi"
16-09-2021,,,,,,"Anand Vihar, Delhi"
17-09-2021,,,,,,"Anand Vihar, Delhi"
18-09-2021,,,0.034015514,0.124765068,-0.843156576,"Anand Vihar, Delhi"
19-09-2021,,,0.028866453,0.126528457,-1.306676269,"Anand Vihar, Delhi"
20-09-2021,,,,,,"Anand Vihar, Delhi"
21-09-2021,,-0.000492367,0.032742899,0.128024252,-0.191341794,"Anand Vihar, Delhi"
22-09-2021,0.000117544,1.32E-05,0.037961309,0.126225784,-0.028817893,"Anand Vihar, Delhi"
23-09-2021,,,0.037410251,0.126995042,-0.555125833,"Anand Vihar, Delhi"
24-09-2021,,,,,,"Anand Vihar, Delhi"
25-09-2021,,,0.036293898,0.127977486,-1.433296426,"Anand Vihar, Delhi"
27-09-2021,,,,,,"Anand Vihar, Delhi"
28-09-2021,,,0.034572098,0.122540221,-0.031347357,"Anand Vihar, Delhi"
29-09-2021,,,0.033616059,0.125661641,-0.945021391,"Anand Vihar, Delhi"
01-10-2021,,0.000178722,,0.124795005,-0.671581805,"Anand Vihar, Delhi"
02-10-2021,,,,,,"Anand Vihar, Delhi"
03-10-2021,,,,,,"Anand Vihar, Delhi"
04-10-2021,0.00023613,0.001162147,0.037958432,0.123947351,-0.506182998,"Anand Vihar, Delhi"
05-10-2021,,8.75E-05,0.035951488,0.124815866,-0.617505074,"Anand Vihar, Delhi"
06-10-2021,,-0.000116839,,0.124299271,-0.270816423,"Anand Vihar, Delhi"
07-10-2021,,,0.036613119,,,"Anand Vihar, Delhi"
08-10-2021,,,,,,"Anand Vihar, Delhi"
09-10-2021,0.000265669,0.000615664,0.039042912,0.121276217,0.563916075,"Anand Vihar, Delhi"
10-10-2021,0.000233357,0.000345152,0.038010024,0.121417983,0.023095909,"Anand Vihar, Delhi"
11-10-2021,,,,,,"Anand Vihar, Delhi"
12-10-2021,0.000187191,0.000990623,,0.119352497,0.725672483,"Anand Vihar, Delhi"
13-10-2021,,,,,,"Anand Vihar, Delhi"
14-10-2021,0.000149434,-1.64E-05,,0.120946241,0.4907967,"Anand Vihar, Delhi"
15-10-2021,0.000272703,-0.000643419,0.042847205,0.121121734,-0.079351664,"Anand Vihar, Delhi"
16-10-2021,,0.000597337,0.062087681,0.11744988,1.397039533,"Anand Vihar, Delhi"
17-10-2021,,,,0.117271022,-0.618121767,"Anand Vihar, Delhi"
18-10-2021,,,,,,"Anand Vihar, Delhi"
19-10-2021,,,0.038397231,,,"Anand Vihar, Delhi"
20-10-2021,0.000215389,-0.000539679,,0.111964776,-0.206037955,"Anand Vihar, Delhi"
21-10-2021,0.000263664,,0.032574348,0.113099605,0.368298143,"Anand Vihar, Delhi"
22-10-2021,,,,,,"Anand Vihar, Delhi"
23-10-2021,0.00049256,0.000240488,0.038101263,0.116154149,0.916613254,"Anand Vihar, Delhi"
24-10-2021,,,0.03365491,0.121712863,0.655084729,"Anand Vihar, Delhi"
25-10-2021,0.000150662,-0.000426442,0.036762923,0.119918513,-0.101878177,"Anand Vihar, Delhi"
26-10-2021,0.000215378,0.001109201,0.039640937,0.123392753,-0.1462854,"Anand Vihar, Delhi"
27-10-2021,0.000183676,0.001597278,0.042027143,0.122944854,0.895546019,"Anand Vihar, Delhi"
28-10-2021,0.000226846,-0.000434162,0.038996216,0.121250783,0.894638299,"Anand Vihar, Delhi"
29-10-2021,0.000231045,-0.000537527,0.046817975,0.119029291,0.629779398,"Anand Vihar, Delhi"
30-10-2021,,,,,,"Anand Vihar, Delhi"
01-11-2021,0.000365205,0.000722859,,0.123648338,1.059822202,"Anand Vihar, Delhi"
02-11-2021,0.000237399,0.000456081,0.046326067,0.127788126,1.341801286,"Anand Vihar, Delhi"
03-11-2021,,,,,,"Anand Vihar, Delhi"
04-11-2021,0.000218358,6.80E-07,0.070105612,0.123195008,1.188009038,"Anand Vihar, Delhi"
05-11-2021,,-0.000109296,,0.12203981,1.67014323,"Anand Vihar, Delhi"
06-11-2021,0.000263282,-0.000354597,0.049778588,0.122366376,1.334517241,"Anand Vihar, Delhi"
07-11-2021,,,,,,"Anand Vihar, Delhi"
08-11-2021,,0.002314895,,0.120727097,1.78462431,"Anand Vihar, Delhi"
09-11-2021,0.00019305,0.000439524,0.046380248,0.121643327,1.245194077,"Anand Vihar, Delhi"
10-11-2021,0.000372811,-0.000835728,0.055210143,0.119234569,0.536362483,"Anand Vihar, Delhi"
11-11-2021,0.000715373,0.000786718,0.076054521,0.120057933,1.974621654,"Anand Vihar, Delhi"
12-11-2021,,0.000990803,0.055903601,0.116392201,2.000094364,"Anand Vihar, Delhi"
13-11-2021,,-0.00017234,0.046785198,0.11790444,1.987257838,"Anand Vihar, Delhi"
14-11-2021,0.000170048,0.000669476,,0.119165189,1.129758328,"Anand Vihar, Delhi"
15-11-2021,,,,,,"Anand Vihar, Delhi"
16-11-2021,0.000324177,0.000518638,0.05114321,0.123583561,0.326954683,"Anand Vihar, Delhi"
