date,NO2_satellite,SO2_satellite,CO_satellite,O3_satellite,Aerosol_Index_satellite,location,PM2.5_ground,PM10_ground,NO2_ground,SO2_ground,CO_ground,O3_ground
2020-06-19,8.55e-05,-0.000424427,0.041853081,0.125052482,1.371216774,"Anand Vihar, Delhi",83.53,148.0,33.95,12.7,1.26,88.53
2020-06-20,9.172666666666666e-05,-0.00026504,0.0437516996666666,0.125812705,0.4933287700000001,"Anand Vihar, Delhi",60.69,113.86,35.67,13.03,1.21,77.01
2020-06-21,9.795333333333334e-05,-0.000105653,0.0456503183333333,0.126572928,-0.3845592339999999,"Anand Vihar, Delhi",57.39,84.3,28.7,16.01,1.15,84.23
2020-06-22,0.00010418,0.000487731,0.047548937,0.126982093,-1.262447238,"Anand Vihar, Delhi",52.31,59.23,32.01,12.81,1.63,98.89
2020-06-23,9.6385e-05,-0.00029505,0.035659079,0.126446464,-1.645007868,"Anand Vihar, Delhi",30.95,43.21,16.37,9.82,2.1333333333333333,65.95
2020-06-24,8.858999999999999e-05,-0.00038915,0.0372749153333333,0.124364279,-1.890985847,"Anand Vihar, Delhi",39.77,57.74,19.37,10.94,2.6366666666666667,52.19
2020-06-25,8.0795e-05,-0.00048325,0.0388907516666666,0.1242073884999999,-1.229064392,"Anand Vihar, Delhi",57.2,78.52,22.46,19.71,3.14,48.65
2020-06-26,7.3e-05,-0.00057735,0.040506588,0.124050498,-0.567142937,"Anand Vihar, Delhi",59.0,96.56,19.62,17.32,2.64,48.5
2020-06-27,6.68e-05,0.000110315,0.036838869,0.12893517,0.166420679,"Anand Vihar, Delhi",43.8,130.88,27.49,13.87,2.64,36.39
2020-06-28,9.07e-05,0.000712018,0.03317115,0.12879847,0.127112865,"Anand Vihar, Delhi",65.47,254.21,33.66,11.0,3.85,35.51
2020-06-29,9.92e-05,-0.000218583,0.035015255,0.124858432,1.684013724,"Anand Vihar, Delhi",58.7,151.31,21.39,17.77,1.6,61.43
2020-06-30,,,,,,"Anand Vihar, Delhi",45.59,76.93,23.54,12.35,1.14,81.49
2020-07-01,0.0001180635,-0.0001430786666666,0.0416048345,0.1263684225,0.3048464655,"Anand Vihar, Delhi",54.88,90.97,26.37,10.98,1.11,96.26
2020-07-02,0.000136927,-6.757433333333333e-05,0.048194414,0.127878413,-1.074320793,"Anand Vihar, Delhi",68.48,110.77,37.39,12.06,1.32,102.86
2020-07-03,0.000194337,7.93e-06,0.047334347,0.129666656,-1.114044666,"Anand Vihar, Delhi",70.19,116.49,32.95,12.36,1.81,100.44
2020-07-04,9.59e-05,0.000506982,0.039787427,0.126078591,-1.222710967,"Anand Vihar, Delhi",48.75,70.97,20.69,11.04,1.13,82.99
2020-07-05,,,,,,"Anand Vihar, Delhi",30.94,49.21,26.12,16.69,1.15,97.98
2020-07-06,9.667275e-05,0.000319888,0.036780771,0.125790984,-0.710728233,"Anand Vihar, Delhi",51.65,70.29,28.87,15.44,3.43,60.53
2020-07-07,9.74455e-05,0.000132794,0.033774115,0.125503377,-0.198745499,"Anand Vihar, Delhi",19.85,32.0,18.03,9.76,0.85,41.96
2020-07-08,9.821825e-05,-5.43e-05,0.035265602,0.123748573,-1.534464548,"Anand Vihar, Delhi",30.26,42.59,23.78,8.75,1.24,44.18
2020-07-09,9.8991e-05,-0.000119588,0.036905035,0.12384285,-1.29271543,"Anand Vihar, Delhi",44.78,63.98,38.26,13.35,1.29,62.34
2020-07-10,9.976375e-05,-0.000184876,0.03601433,0.125698447,-1.750243425,"Anand Vihar, Delhi",26.94,58.33,33.2,9.41,1.07,53.42
2020-07-11,0.0001005365,-1.5365666666666654e-05,0.036292496,0.124391039,-1.2376840683333334,"Anand Vihar, Delhi",15.48,36.6,23.4,7.86,1.02,67.97
2020-07-12,0.00010130925,0.0001541446666666,0.036570662,0.123083631,-0.7251247116666666,"Anand Vihar, Delhi",23.21,45.4,30.97,11.48,1.83,91.33
2020-07-13,0.000102082,0.000323655,0.036848828,0.121776223,-0.212565355,"Anand Vihar, Delhi",39.28,95.2,33.13,10.31,1.68,66.35
2020-07-14,9.900622222222224e-05,-0.000322557,0.036462568,0.126624277,-0.512297981,"Anand Vihar, Delhi",44.39,114.52,29.94,10.1,1.24,68.66
2020-07-15,,,,,,"Anand Vihar, Delhi",51.0,73.92,21.32,12.29,1.42,78.97
2020-07-16,9.593044444444443e-05,-0.000156728,0.036604838,0.124806277,-1.490430355,"Anand Vihar, Delhi",38.34,58.69,17.38,12.46,1.04,57.72
2020-07-17,9.285466666666668e-05,-0.0001868996666666,0.0353927468,0.1214101535,-1.5559186935,"Anand Vihar, Delhi",49.77,71.23,16.34,13.37,2.21,55.82
2020-07-18,8.977888888888889e-05,-0.0002170713333333,0.0341806556,0.11801403,-1.621407032,"Anand Vihar, Delhi",35.68,55.92,13.03,12.95,0.76,50.08
2020-07-19,8.670311111111112e-05,-0.000247243,0.0329685644,0.122355975,-1.982695103,"Anand Vihar, Delhi",30.52,55.73,22.41,9.63,2.09,47.44
2020-07-20,8.362733333333334e-05,-0.00020468225,0.0317564731999999,0.12258275,-2.0867056915,"Anand Vihar, Delhi",19.82,46.04,22.37,8.88,2.46,68.39
2020-07-21,8.055155555555556e-05,-0.0001621215,0.030544382,0.122809525,-2.19071628,"Anand Vihar, Delhi",24.75,39.85,17.95,8.81,2.21,55.69
2020-07-22,7.747577777777778e-05,-0.00011956075,0.0337562825,0.126104362,-1.843739944,"Anand Vihar, Delhi",30.6,49.76,26.72,8.64,0.96,39.17
2020-07-23,7.44e-05,-7.7e-05,0.036968183,0.129399199,-1.496763608,"Anand Vihar, Delhi",47.07,82.01,75.31,12.78,1.64,57.29
2020-07-24,0.000101141,-8.35435e-05,0.034403775,0.12809092,-1.625809441,"Anand Vihar, Delhi",47.7,76.71,63.08,12.18,2.35,70.64
2020-07-25,8.7794e-05,-9.0087e-05,0.0349777496666666,0.126782641,-1.975452304,"Anand Vihar, Delhi",29.49,68.64,33.78,10.37,0.87,57.28
2020-07-26,7.4447e-05,-9.66305e-05,0.0355517243333333,0.124401234,-1.422845036,"Anand Vihar, Delhi",45.64,88.81,68.29,9.7,1.55,67.77
2020-07-27,6.11e-05,-0.000103174,0.036125699,0.122019827,-0.870237768,"Anand Vihar, Delhi",46.53,101.76,71.63,8.64,1.75,60.59
2020-07-28,0.000105251,-4.89e-05,0.042673897,0.122770815,-0.87492237,"Anand Vihar, Delhi",24.22,61.17,36.39,9.13,1.23,53.41
2020-07-29,9.58208e-05,-5.2860000000000006e-05,0.0415464834,0.119711988,-1.124416232,"Anand Vihar, Delhi",28.62,52.44,27.42,8.44,1.68,51.75
2020-07-30,,,,,,"Anand Vihar, Delhi",23.52,56.08,21.16,9.65,1.38,46.66
2020-07-31,,,,,,"Anand Vihar, Delhi",50.7,75.98,21.05,12.42,1.68,57.72
2020-08-01,8.63906e-05,-5.682e-05,0.0404190698,0.120782718,-1.803167701,"Anand Vihar, Delhi",33.92,59.54,35.63,9.45,3.07,25.37
2020-08-02,7.69604e-05,-6.078e-05,0.0392916562,0.1212509795,-1.370767802,"Anand Vihar, Delhi",26.5,58.94,35.5,8.7,1.81,18.9
2020-08-03,6.75302e-05,-6.474000000000001e-05,0.0381642426,0.121719241,-0.938367903,"Anand Vihar, Delhi",29.84,62.34,36.68,10.46,1.11,22.97
2020-08-04,5.81e-05,-6.87e-05,0.037036829,0.123262645,-1.065211134,"Anand Vihar, Delhi",30.83,60.58,32.14,7.94,0.64,22.24
2020-08-05,6.08e-05,0.0003009025,0.03682484525,0.1218696355,-1.339652159,"Anand Vihar, Delhi",47.32,79.38,36.45,11.57,3.85,24.97
2020-08-06,6.35e-05,0.000670505,0.0366128614999999,0.120476626,-1.614093184,"Anand Vihar, Delhi",25.53,50.22,45.66,14.22,1.2,20.51
2020-08-07,6.291875e-05,0.0006492919374999,0.03640087775,0.120076419,-1.10382094,"Anand Vihar, Delhi",24.22,43.72,58.91,12.67,1.65,23.67
2020-08-08,6.23375e-05,0.000628078875,0.036188894,0.119676212,-0.593548696,"Anand Vihar, Delhi",54.35,82.15,112.19,12.84,1.33,33.44
2020-08-09,6.175625e-05,0.0006068658125,0.0364213235,0.118368059,-0.96909672,"Anand Vihar, Delhi",38.59,57.52,65.81,11.2,1.67,27.87
2020-08-10,6.1175e-05,0.0005856527499999,0.036653753,0.119357929,-2.159435894,"Anand Vihar, Delhi",38.23,58.34,38.68,11.04,0.85,18.11
2020-08-11,6.059375e-05,0.0005644396875,0.038533881,0.116552045,-1.524663333,"Anand Vihar, Delhi",48.12,71.89,100.53,9.81,1.33,19.65
2020-08-12,6.00125e-05,0.000543226625,0.03660958575,0.1172640083333333,-1.301061434,"Anand Vihar, Delhi",25.94,60.29,60.82,6.56,0.86,18.86
2020-08-13,5.943125e-05,0.0005220135624999,0.0346852905,0.1179759716666666,-1.077459535,"Anand Vihar, Delhi",17.45,28.29,52.1,10.26,1.71,19.38
2020-08-14,5.885e-05,0.0005008005,0.03276099525,0.118687935,-0.853857636,"Anand Vihar, Delhi",24.67,46.38,47.3,13.75,1.65,16.24
2020-08-15,5.826875e-05,0.0004795874375,0.0308367,0.126153564,-1.877607688,"Anand Vihar, Delhi",33.82,50.28,52.77,9.72,0.89,18.74
2020-08-16,5.76875e-05,0.000458374375,0.0309368572857142,0.121373296,-1.918730617,"Anand Vihar, Delhi",22.78,40.19,49.36,9.92,1.65,24.85
2020-08-17,5.710625e-05,0.0004371613125,0.0310370145714285,0.119278312,-0.78492409,"Anand Vihar, Delhi",33.84,56.24,69.6,10.55,2.27,22.11
2020-08-18,5.6525000000000005e-05,0.00041594825,0.0311371718571428,0.1209597474999999,-0.590796158,"Anand Vihar, Delhi",43.45,67.52,86.5,16.34,1.1,15.34
2020-08-19,5.594375e-05,0.0003947351875,0.0312373291428571,0.122641183,-0.396668226,"Anand Vihar, Delhi",25.63,36.58,79.97,27.88,1.65,14.76
2020-08-20,5.53625e-05,0.000373522125,0.0313374864285714,0.122570708,-1.556200027,"Anand Vihar, Delhi",22.78,35.52,62.26,19.98,1.66,23.9
2020-08-21,5.478125000000001e-05,0.0003523090625,0.0314376437142857,0.1223188265,-1.6957170365,"Anand Vihar, Delhi",21.59,49.42,18.48,13.05,2.16,37.76
2020-08-22,5.42e-05,0.000331096,0.031537801,0.122066945,-1.835234046,"Anand Vihar, Delhi",21.85,46.09,28.5,6.05,1.79,25.57
2020-08-23,5.344285714285715e-05,0.000269127,0.0324328355,0.1213101819999999,-1.857426405,"Anand Vihar, Delhi",18.16,36.41,32.95,7.92,1.22,26.49
2020-08-24,5.268571428571429e-05,0.000207158,0.03332787,0.120553419,-1.879618764,"Anand Vihar, Delhi",12.95,16.26,37.84,3.84,0.83,21.17
2020-08-25,5.192857142857144e-05,0.000145189,0.033251985,0.122157933,-2.081890174,"Anand Vihar, Delhi",15.38,47.28999999999999,50.72,4.44,1.63,19.24
2020-08-26,5.117142857142857e-05,8.322e-05,0.035265289,0.119216552,-1.430569398,"Anand Vihar, Delhi",16.69,78.32,59.17,6.54,1.47,20.46
2020-08-27,5.041428571428572e-05,2.1251000000000017e-05,0.032595388,0.11843098,-1.827229857,"Anand Vihar, Delhi",21.25,57.39,39.37,3.69,2.09,23.54
2020-08-28,4.965714285714286e-05,-4.0718000000000026e-05,0.034965239,0.1202337365,-1.7127695875,"Anand Vihar, Delhi",37.46,68.6,52.71,4.8,1.6,34.81
2020-08-29,4.89e-05,-0.000102687,0.03733509,0.122036493,-1.598309318,"Anand Vihar, Delhi",49.43,80.67,49.72,11.64,1.82,29.97
2020-08-30,5.0190000000000006e-05,-0.0001343863,0.036033889,0.120718293,0.340754002,"Anand Vihar, Delhi",20.75,36.32,28.94,8.99,1.39,22.6
2020-08-31,,,,,,"Anand Vihar, Delhi",11.86,25.82,35.03,6.64,2.42,19.66
2020-09-01,5.148e-05,-0.0001660856,0.034732688,0.124139488,-1.704477906,"Anand Vihar, Delhi",17.26,37.8,47.4,6.77,1.32,19.44
2020-09-02,5.277e-05,-0.0001977849,0.0360211776666666,0.118244544,-0.192546263,"Anand Vihar, Delhi",28.41,63.02,66.67,6.86,1.85,34.17
2020-09-03,5.406e-05,-0.0002294842,0.0373096673333333,0.121083785,-0.6382251455000001,"Anand Vihar, Delhi",36.72,60.82,28.1,6.19,1.31,28.15
2020-09-04,5.535e-05,-0.0002611835,0.038598157,0.123923026,-1.083904028,"Anand Vihar, Delhi",42.08,52.68,79.75,25.46,2.04,26.18
2020-09-05,5.664e-05,-0.0002928828,0.037710004,0.123844146,-1.73279464,"Anand Vihar, Delhi",47.21,60.3,36.08,15.72,1.37,42.57
2020-09-06,5.793e-05,-0.0003245821,0.035790946,0.12103685,-1.58040905,"Anand Vihar, Delhi",45.69,67.92,83.97,15.51,2.09,31.84
2020-09-07,5.922e-05,-0.0003562814,0.0367608529999999,0.1226492503333333,-1.4543295533333334,"Anand Vihar, Delhi",82.93,75.54,63.86,39.99,2.19,21.74
2020-09-08,6.051e-05,-0.0003879807,0.03773076,0.1242616506666666,-1.3282500566666668,"Anand Vihar, Delhi",38.88,65.5,40.78,10.98,1.6,23.73
2020-09-09,6.18e-05,-0.00041968,0.038700667,0.125874051,-1.20217056,"Anand Vihar, Delhi",47.74,74.59,42.1,20.98,2.84,28.6
2020-09-10,0.000114238,0.000159355,0.038140893,0.123351091,-1.482452543,"Anand Vihar, Delhi",52.78,93.99,36.95,18.23,1.77,32.66
2020-09-11,0.000129406,0.000319619,0.040099281,0.123041727,-1.404164433,"Anand Vihar, Delhi",58.69,92.25,53.08,18.13,1.22,34.93
2020-09-12,9.14e-05,0.000342916,0.042057669,0.123306118,-1.440581799,"Anand Vihar, Delhi",62.67,89.35,51.65,32.97,2.46,38.9
2020-09-13,9.46395e-05,0.00035042275,0.044016057,0.1240947245,-1.1866827905,"Anand Vihar, Delhi",67.5,83.43,44.73,25.44,2.37,33.71
2020-09-14,9.7879e-05,0.0003579295,0.045974445,0.124883331,-0.932783782,"Anand Vihar, Delhi",85.3,104.27,57.88,26.01,3.61,39.29
2020-09-15,0.0001011185,0.00036543625,0.050798102,0.123000868,-1.251509666,"Anand Vihar, Delhi",81.77,160.14,56.75,27.97,1.28,40.55
2020-09-16,0.000104358,0.000372943,0.045261433,0.119734392,-1.459680557,"Anand Vihar, Delhi",69.6,190.53,51.09,26.86,1.71,29.33
2020-09-17,9.61e-05,0.000156033,0.039724764,0.119022444,-1.27564168,"Anand Vihar, Delhi",52.19,153.13,44.64,18.67,1.67,33.96
2020-09-18,9.136666666666667e-05,0.0002156203333333,0.040431236,0.1201871973333333,-1.2905482133333332,"Anand Vihar, Delhi",27.66,140.48,43.93,22.01,1.88,30.77
2020-09-19,8.663333333333333e-05,0.0002752076666666,0.041137708,0.1213519506666666,-1.3054547466666666,"Anand Vihar, Delhi",30.05,169.32,39.89,21.3,2.91,42.57
2020-09-20,8.19e-05,0.000334795,0.04184418,0.122516704,-1.32036128,"Anand Vihar, Delhi",52.86,186.24,43.67,56.84,1.61,58.63
2020-09-21,0.000156004,0.000445825,0.040454283,0.123661677,-1.609897878,"Anand Vihar, Delhi",42.4,168.74,13.89,31.48,1.57,48.05
2020-09-22,0.000141328,0.00032621875,0.038357024,0.122510067,-1.316918897,"Anand Vihar, Delhi",24.63,96.38,75.2,35.78,2.01,30.25
2020-09-23,0.000126652,0.0002066125,0.036259765,0.121358457,-1.023939916,"Anand Vihar, Delhi",16.74,70.85,63.19,29.33,1.91,31.34
2020-09-24,0.000111976,8.700625000000002e-05,0.038908237,0.120700469,-1.028269444,"Anand Vihar, Delhi",31.62,104.04,52.58,25.99,2.23,24.49
2020-09-25,9.73e-05,-3.26e-05,0.041556709,0.120042481,-1.032598972,"Anand Vihar, Delhi",42.21,163.83,86.51,13.22,2.42,24.19
2020-09-26,9.455e-05,0.000300946,0.0398953855,0.1203890185,-0.177806633,"Anand Vihar, Delhi",53.31,216.86,87.14,21.47,2.23,20.78
2020-09-27,9.18e-05,0.000634492,0.038234062,0.120735556,-0.86638876,"Anand Vihar, Delhi",18.9,151.17,62.47,9.47,1.78,23.46
2020-09-28,7.96e-05,-0.000129541,0.038101278,0.119539112,-0.550412297,"Anand Vihar, Delhi",46.82,227.36,70.38,17.68,2.52,26.03
2020-09-29,8.965e-05,-1.02195e-05,0.037968494,0.1182487765,-0.739658432,"Anand Vihar, Delhi",50.78,227.42,65.74,24.11,2.09,33.03
2020-09-30,,,,,,"Anand Vihar, Delhi",41.14,200.48,72.19,17.2,1.26,30.31
2020-10-01,9.97e-05,0.000109102,0.03783571,0.116958441,-0.928904567,"Anand Vihar, Delhi",45.7,199.29,78.18,17.6,2.38,27.86
2020-10-02,0.000118454,0.000167296,0.037190121,0.118436279,-1.150311203,"Anand Vihar, Delhi",53.83,217.17,79.67,12.5,1.68,33.1
2020-10-03,9.05e-05,0.000409975,0.036972877,0.121116467,-0.938572705,"Anand Vihar, Delhi",61.96,214.79,85.42,29.39,1.85,28.17
2020-10-04,8.76e-05,0.0002470499999999,0.036755633,0.120307378,-0.563585699,"Anand Vihar, Delhi",71.06,235.03,87.77,19.45,2.64,32.57
2020-10-05,9.97045e-05,8.4125e-05,0.038271638,0.1194592635,-0.6904139819999999,"Anand Vihar, Delhi",57.22,221.91,84.98,20.91,1.86,34.28
2020-10-06,0.000111809,-7.88e-05,0.039787643,0.118611149,-0.817242265,"Anand Vihar, Delhi",71.1,243.61,91.21,20.99,2.65,28.3
2020-10-07,0.000128234,-0.000323245,0.046877582,0.119272705,-0.956381382,"Anand Vihar, Delhi",119.7,297.71,94.07,18.84,2.07,30.22
2020-10-08,0.00011787,0.000299501,0.0483725735,0.116521366,-0.673415959,"Anand Vihar, Delhi",78.32,241.2,84.66,24.89,2.34,35.27
2020-10-09,0.000146503,0.000443983,0.049867565,0.1159755833333333,-0.687352105,"Anand Vihar, Delhi",94.12,275.28,76.57,24.3,2.05,26.48
2020-10-10,0.000175136,0.000588465,0.0513625564999999,0.1154298006666666,-0.7012882509999999,"Anand Vihar, Delhi",95.53,237.4,62.03,25.93,2.1,40.67
2020-10-11,0.000203769,0.000732947,0.052857548,0.114884018,-0.715224397,"Anand Vihar, Delhi",100.83,235.65,62.83,27.16,2.37,39.54
2020-10-12,0.000175594,9.44e-05,0.0527839363333333,0.114816129,-0.442674786,"Anand Vihar, Delhi",171.16,328.46,73.69,45.31,2.98,46.94
2020-10-13,0.0001705125,0.0001370354999999,0.0527103246666666,0.1150075755,-0.246698633,"Anand Vihar, Delhi",134.83,299.65,63.26,26.29,3.06,44.97
2020-10-14,0.000165431,0.000179671,0.052636713,0.115199022,-0.05072248,"Anand Vihar, Delhi",138.18,289.71,67.88,41.02,2.72,38.17
2020-10-15,0.0001603495,0.0002223064999999,0.05158643075,0.1155072415,-0.41915825,"Anand Vihar, Delhi",162.47,322.19,68.1,26.93,3.18,34.85
2020-10-16,0.000155268,0.000264942,0.0505361485,0.115815461,-0.78759402,"Anand Vihar, Delhi",131.31,291.49,74.3,27.09,2.92,32.59
2020-10-17,0.000120603,4.6e-05,0.0494858662499999,0.113694482,-0.893827796,"Anand Vihar, Delhi",152.93,379.91,83.0,18.48,3.37,31.28
2020-10-18,0.000115644,7.76e-05,0.048435584,0.117404319,-0.804540515,"Anand Vihar, Delhi",109.3,280.52,66.8,11.72,2.17,28.42
2020-10-19,9.89e-05,-0.000541865,0.0456202015,0.115734778,-0.530915022,"Anand Vihar, Delhi",127.77,316.93,67.56,18.89,3.37,32.08
2020-10-20,9.82e-05,0.001138351,0.042804819,0.114964031,-0.0992897,"Anand Vihar, Delhi",101.67,307.77,76.71,25.13,2.93,30.34
2020-10-21,0.000125224,0.0006307194999999,0.0467875675,0.117036843,-0.4679556439999999,"Anand Vihar, Delhi",145.18,332.78,75.06,18.32,3.67,24.41
2020-10-22,0.000152248,0.000123088,0.050770316,0.119109655,-0.836621588,"Anand Vihar, Delhi",204.87,432.46,102.73,23.17,3.93,25.51
2020-10-23,0.000119532,1.42e-05,0.049962053,0.11568971,-0.626844645,"Anand Vihar, Delhi",266.35,493.34,115.03,14.98,4.07,31.13
2020-10-24,0.00012284075,4.500000000000008e-07,0.0530270235,0.115957305,0.0412029025,"Anand Vihar, Delhi",258.65,493.19,106.39,15.54,4.07,33.28
2020-10-25,0.0001261495,-1.33e-05,0.056091994,0.1162249,0.70925045,"Anand Vihar, Delhi",297.67,562.46,109.6,16.29,5.22,39.35
2020-10-26,0.00012945825,0.0003915155,0.051770704,0.1175773555,-0.014065206,"Anand Vihar, Delhi",248.26,458.82,121.65,17.1,3.73,51.85
2020-10-27,0.000132767,0.000796331,0.047449414,0.118929811,-0.737380862,"Anand Vihar, Delhi",185.8,370.93,98.41,10.98,3.4,40.47
2020-10-28,0.0001888914999999,0.000153397,0.054728212,0.1202203259999999,-0.1324130445,"Anand Vihar, Delhi",213.48,450.52,124.92,17.93,3.78,26.74
2020-10-29,0.000245016,-0.000489537,0.06200701,0.121510841,0.472554773,"Anand Vihar, Delhi",314.1,572.52,133.38,30.52,4.8,31.34
2020-10-30,0.0002280609999999,0.001032023,0.0604272013333333,0.122211188,0.452502608,"Anand Vihar, Delhi",245.32,583.81,114.63,14.7,4.73,28.3
2020-10-31,,,,,,"Anand Vihar, Delhi",285.95,461.75,99.47,11.39,2.97,30.85
2020-11-01,0.000211106,0.0005538615,0.0588473926666666,0.1240125115,0.3255028875,"Anand Vihar, Delhi",307.15,502.02,97.24,16.35,3.5,28.4
2020-11-02,0.000194151,7.57e-05,0.057267584,0.125813835,0.198503167,"Anand Vihar, Delhi",203.16,410.54,135.04,15.44,3.84,24.45
2020-11-03,0.000417895,-0.000152426,0.050246246,0.121424295,-0.335105866,"Anand Vihar, Delhi",173.22,402.81,152.07,18.96,4.36,24.84
2020-11-04,0.00035387575,-0.00028705725,0.05072836475,0.118533306,2.658910513,"Anand Vihar, Delhi",374.5,615.3,160.41,14.61,4.36,18.5
2020-11-05,0.0002898564999999,-0.0004216885,0.0512104835,0.1199686303333333,1.552862405666667,"Anand Vihar, Delhi",319.57,555.23,163.0,18.97,4.29,24.38
2020-11-06,0.0002258372499999,-0.00055631975,0.05169260225,0.1214039546666666,0.4468142983333334,"Anand Vihar, Delhi",304.23,556.86,127.81,17.07,4.56,24.37
2020-11-07,0.000161818,-0.000690951,0.052174721,0.122839279,-0.659233809,"Anand Vihar, Delhi",373.41,604.15,134.64,15.66,3.92,31.18
2020-11-08,0.000178057,-6.28e-05,0.064431036,0.124658599,0.975714028,"Anand Vihar, Delhi",434.74,691.37,159.35,28.54,3.2,31.36
2020-11-09,0.000194296,-0.000359724,0.064895227,0.122059322,0.918163046,"Anand Vihar, Delhi",556.97,729.94,163.75,16.81,5.18,24.81
2020-11-10,0.000210535,-0.00063544,0.061399719,0.120743655,0.884174466,"Anand Vihar, Delhi",518.58,455.47,123.3,20.46,5.27,33.07
2020-11-11,0.000226774,6.379399999999994e-05,0.0596198626666666,0.121924352,0.0588399764999999,"Anand Vihar, Delhi",275.74,527.9,94.68,26.74,4.37,39.72
2020-11-12,0.000243013,0.000763028,0.0578400063333333,0.123105049,-0.766494513,"Anand Vihar, Delhi",218.85,466.12,118.63,23.92,4.04,29.08
2020-11-13,0.000297009,-0.000529018,0.05606015,0.119218268,-0.764714599,"Anand Vihar, Delhi",297.3,521.62,136.93,11.04,4.33,37.69
2020-11-14,0.00024842775,-0.00044254725,0.05262144825,0.119854279,0.731313765,"Anand Vihar, Delhi",473.67,674.16,127.94,20.71,4.29,39.38
2020-11-15,0.0001998465,-0.0003560765,0.0491827465,0.12043153,0.0784672500000001,"Anand Vihar, Delhi",280.85,332.18,88.37,21.31,2.65,52.1
2020-11-16,0.0001512652499999,-0.0002696057499999,0.04574404475,0.121008781,-0.5743792649999998,"Anand Vihar, Delhi",99.29,163.57,56.31,10.91,2.15,36.16
2020-11-17,0.000102684,-0.000183135,0.042305343,0.121586032,-1.22722578,"Anand Vihar, Delhi",88.28,203.32,76.02,8.73,2.36,18.14
2020-11-18,0.000223849,3.15e-06,0.044683004,0.119400752,-1.418095846,"Anand Vihar, Delhi",113.9,248.23,98.28,7.39,2.34,26.14
2020-11-19,0.000274495,-6.214633333333335e-05,0.047060665,0.122156583,-1.027368426,"Anand Vihar, Delhi",197.49,319.24,101.28,15.01,2.37,24.88
2020-11-20,0.0001780974999999,-0.0001274426666666,0.0415809565,0.125550222,-0.7479235825,"Anand Vihar, Delhi",153.16,280.39,96.93,12.75,2.39,27.94
2020-11-21,8.17e-05,-0.000192739,0.036101248,0.128943861,-0.468478739,"Anand Vihar, Delhi",115.25,238.9,78.36,9.8,2.43,31.78
2020-11-22,0.000189036,0.000203829,0.043080531,0.133358255,-0.868024409,"Anand Vihar, Delhi",153.29,300.1,93.58,11.16,2.91,24.52
2020-11-23,0.000499825,0.000669796,0.050059814,0.132281154,-1.303306937,"Anand Vihar, Delhi",227.46,420.95,123.71,32.26,4.23,34.48
2020-11-24,,,,,,"Anand Vihar, Delhi",339.79,552.15,129.35,42.4,4.58,67.92
2020-11-25,0.0002828124999999,0.000770442,0.0467046523333333,0.125754327,-1.443130612,"Anand Vihar, Delhi",322.98,476.16,94.68,37.56,2.89,49.85
2020-11-26,6.58e-05,0.000871088,0.0433494906666666,0.127094949,-0.821981865,"Anand Vihar, Delhi",122.26,201.88,66.18,11.05,2.15,19.52
2020-11-27,0.000143665,0.000203152,0.039994329,0.119524591,-1.268748999,"Anand Vihar, Delhi",76.14,188.64,84.06,11.91,2.3,18.39
2020-11-28,0.0002394965,0.00079919,0.042981863,0.1189084015,-1.2729429465000002,"Anand Vihar, Delhi",126.65,254.6,96.71,9.57,3.02,20.96
